motor_time_fraction,motor_angle_deg,small_linear,large_linear,small_6h,large_6h,delta_small,delta_large,dsmall6h_dt,dlarge6h_dt
2.008333333333333359e-01,7.229999999999999716e+01,4.738120235116163315e-01,6.340419705874662526e-01,5.132489792814401985e-01,6.851115187583648458e-01,3.943695576982386708e-02,5.106954817089859322e-02,1.952778120716847532e+00,-2.136815868247737171e+00
2.012500000000000122e-01,7.245000000000000284e+01,4.745595765287166645e-01,6.332827215637888418e-01,5.140612026568793791e-01,6.842223547259854710e-01,3.950162612816271457e-02,5.093963316219662918e-02,1.945898948336647116e+00,-2.131175198055834219e+00
2.016666666666666885e-01,7.260000000000000853e+01,4.753071295458169976e-01,6.325234725401113201e-01,5.148705658503530680e-01,6.833355363076456523e-01,3.956343630453607041e-02,5.081206376753433229e-02,1.939049381908311442e+00,-2.125556984467011912e+00
2.020833333333333370e-01,7.275000000000000000e+01,4.760546825629172751e-01,6.317642235164337983e-01,5.156770813655365826e-01,6.824510540674125769e-01,3.962239880261930747e-02,5.068683055097877865e-02,1.932230226159405762e+00,-2.119961605564062435e+00
2.025000000000000133e-01,7.290000000000000568e+01,4.768022355800176637e-01,6.310049744927563875e-01,5.164807620401378196e-01,6.815688984133023709e-01,3.967852646012015594e-02,5.056392392054598339e-02,1.925442279696902625e+00,-2.114389432312776762e+00
2.029166666666666896e-01,7.305000000000001137e+01,4.775497885971179968e-01,6.302457254690789767e-01,5.172816210433222039e-01,6.806890596002366234e-01,3.973183244620420718e-02,5.044333413115764664e-02,1.918686334897238499e+00,-2.108840828617039698e+00
2.033333333333333381e-01,7.320000000000000284e+01,4.782973416142182743e-01,6.294864764454015660e-01,5.180796718730958927e-01,6.798115277329709327e-01,3.978233025887761842e-02,5.032505128756936674e-02,1.911963177797700197e+00,-2.103316151374836629e+00
2.037500000000000144e-01,7.335000000000000853e+01,4.790448946313186074e-01,6.287272274217240442e-01,5.188749283536410184e-01,6.789362927690031357e-01,3.983003372232241102e-02,5.020906534727909154e-02,1.905273587989151363e+00,-2.097815750535190205e+00
2.041666666666666907e-01,7.350000000000001421e+01,4.797924476484189960e-01,6.279679783980465224e-01,5.196674046326078544e-01,6.780633445214572230e-01,3.987495698418885848e-02,5.009536612341070061e-02,1.898618338510135617e+00,-2.092339969155957213e+00
2.045833333333333393e-01,7.365000000000000568e+01,4.805400006655192735e-01,6.272087293743691117e-01,5.204571151783629057e-01,6.771926726619409420e-01,3.991711451284363221e-02,4.998394328757183036e-02,1.891998195742355948e+00,-2.086889143462496321e+00
2.050000000000000155e-01,7.380000000000001137e+01,4.812875536826196066e-01,6.264494803506917009e-01,5.212440747771933669e-01,6.763242667233824168e-01,3.995652109457376033e-02,4.987478637269071591e-02,1.885413919307559416e+00,-2.081463602907156929e+00
2.054166666666666918e-01,7.395000000000000284e+01,4.820351066997199396e-01,6.256902313270141791e-01,5.220282985304699475e-01,6.754581161028379022e-01,3.999319183075000783e-02,4.976788477582372305e-02,1.878866261965847384e+00,-2.076063670229594482e+00
2.058333333333333404e-01,7.410000000000000853e+01,4.827826597168202727e-01,6.249309823033367683e-01,5.228098018517658430e-01,6.745942100642765560e-01,4.002714213494557027e-02,4.966322776093978764e-02,1.872355969515417939e+00,-2.070689661517849167e+00
2.062500000000000167e-01,7.425000000000000000e+01,4.835302127339206057e-01,6.241717332796592466e-01,5.235886004639365154e-01,6.737325377413394545e-01,4.005838773001590969e-02,4.956080446168020792e-02,1.865883780693768479e+00,-2.065341886270201321e+00
2.066666666666666929e-01,7.440000000000000568e+01,4.842777657510209388e-01,6.234124842559818358e-01,5.243647103961563971e-01,6.728730881400721842e-01,4.008694464513545830e-02,4.946060388409034836e-02,1.859450427080369117e+00,-2.060020647457753817e+00
2.070833333333333415e-01,7.454999999999999716e+01,4.850253187681212164e-01,6.226532352323044250e-01,5.251381479809171804e-01,6.720158501416307884e-01,4.011282921279596403e-02,4.936261490932636331e-02,1.853056633000827569e+00,-2.054726241587726321e+00
2.075000000000000178e-01,7.470000000000000284e+01,4.857728717852215494e-01,6.218939862086269033e-01,5.259089298509849186e-01,6.711608125049627338e-01,4.013605806576336921e-02,4.926682629633583055e-02,1.846703115432555720e+00,-2.049458958767439665e+00
2.079166666666666663e-01,7.484999999999999432e+01,4.865204248023218825e-01,6.211347371849494925e-01,5.266770729363191572e-01,6.703079638694593445e-01,4.015664813399727473e-02,4.917322668450985201e-02,1.840390583911966305e+00,-2.044219082768954365e+00
2.083333333333333426e-01,7.500000000000000000e+01,4.872679778194222155e-01,6.203754881612719707e-01,5.274425944609540950e-01,6.694572927575815902e-01,4.017461664153187950e-02,4.908180459630961945e-02,1.834119740443190816e+00,-2.039006891094352181e+00
2.087500000000000189e-01,7.515000000000000568e+01,4.880155308365225486e-01,6.196162391375945599e-01,5.282055119398401111e-01,6.686087875774603395e-01,4.018998110331756246e-02,4.899254843986577956e-02,1.827891279408369041e+00,-2.033822655041630068e+00
2.091666666666666674e-01,7.529999999999999716e+01,4.887630838536228262e-01,6.188569901139171492e-01,5.289658431756506518e-01,6.677624366254657495e-01,4.020275932202782565e-02,4.890544651154860034e-02,1.821705887479494468e+00,-2.028666639771177671e+00
2.095833333333333437e-01,7.545000000000000284e+01,4.895106368707232147e-01,6.180977410902397384e-01,5.297236062555513714e-01,6.669182280887521186e-01,4.021296938482815664e-02,4.882048699851238016e-02,1.815564243531837096e+00,-2.023539104372815700e+00
2.100000000000000200e-01,7.560000000000000853e+01,4.902581898878235478e-01,6.173384920665621056e-01,5.304788195479328561e-01,6.660761500477722086e-01,4.022062966010930829e-02,4.873765798121010295e-02,1.809467018558975626e+00,-2.018440301933380976e+00
2.104166666666666685e-01,7.575000000000000000e+01,4.910057429049238253e-01,6.165792430428846949e-01,5.312315016991103755e-01,6.652361904787650326e-01,4.022575879418655020e-02,4.865694743588033777e-02,1.803414875589431032e+00,-2.013370479604815078e+00
2.108333333333333448e-01,7.590000000000000568e+01,4.917532959220241584e-01,6.158199940192072841e-01,5.319816716299873294e-01,6.643983372562141110e-01,4.022837570796317097e-02,4.857834323700682688e-02,1.797408469604915293e+00,-2.008329878672748148e+00
2.112500000000000211e-01,7.605000000000001137e+01,4.925008489391245470e-01,6.150607449955298733e-01,5.327293485326857203e-01,6.635625781552773050e-01,4.022849959356117333e-02,4.850183315974743170e-02,1.791448447460233018e+00,-2.003318734625538777e+00
2.116666666666666696e-01,7.620000000000000284e+01,4.932484019562248245e-01,6.143014959718524626e-01,5.334745518671438758e-01,6.627289008541880078e-01,4.022614991091905123e-02,4.842740488233554519e-02,1.785535447804820208e+00,-1.998337277223763975e+00
2.120833333333333459e-01,7.635000000000000853e+01,4.939959549733251576e-01,6.135422469481749408e-01,5.342173013576808627e-01,6.618972929366275793e-01,4.022134638435570508e-02,4.835504598845263846e-02,1.779670101005941252e+00,-1.993385730570109704e+00
2.125000000000000222e-01,7.650000000000001421e+01,4.947435079904254907e-01,6.127829979244974190e-01,5.349576169895303712e-01,6.610677418940673622e-01,4.021410899910488057e-02,4.828474396956994319e-02,1.773853029073570564e+00,-1.988464313179663989e+00
2.129166666666666707e-01,7.665000000000000568e+01,4.954910610075258237e-01,6.120237489008200082e-01,5.356955190053434013e-01,6.602402351280830528e-01,4.020445799781757756e-02,4.821648622726304456e-02,1.768084845586944231e+00,-1.983573238050565513e+00
2.133333333333333470e-01,7.680000000000001137e+01,4.962386140246261568e-01,6.112644998771425975e-01,5.364310279016595295e-01,6.594147599526374304e-01,4.019241387703337276e-02,4.815026007549483289e-02,1.762366155622814290e+00,-1.978712712734993273e+00
2.137500000000000233e-01,7.695000000000000284e+01,4.969861670417264898e-01,6.105052508534650757e-01,5.371641644253505321e-01,6.585913035963361084e-01,4.017799738362404227e-02,4.808605274287103271e-02,1.756697555685409862e+00,-1.973882939410483983e+00
2.141666666666666718e-01,7.710000000000000853e+01,4.977337200588267674e-01,6.097460018297876649e-01,5.378949495700334760e-01,6.577698532046509783e-01,4.016122951120670859e-02,4.802385137486331335e-02,1.751079633638112920e+00,-1.969084114951521025e+00
2.145833333333333481e-01,7.725000000000000000e+01,4.984812730759271560e-01,6.089867528061101432e-01,5.386234045724570541e-01,6.569503958421153422e-01,4.014213149652989809e-02,4.796364303600519907e-02,1.745512968636850459e+00,-1.964316431001404073e+00
2.150000000000000244e-01,7.740000000000000568e+01,4.992288260930274890e-01,6.082275037824327324e-01,5.393495509088592765e-01,6.561329184944884041e-01,4.012072481583178751e-02,4.790541471205567170e-02,1.739998131065242815e+00,-1.959580074044363629e+00
2.154166666666666730e-01,7.754999999999999716e+01,4.999763791101277666e-01,6.074682547587553216e-01,5.400734102912995160e-01,6.553174080708897842e-01,4.009703118117174947e-02,4.784915331213446255e-02,1.734535682471473272e+00,-1.954875225477877843e+00
2.158333333333333492e-01,7.770000000000000284e+01,5.007239321272280996e-01,6.067090057350777998e-01,5.407950046639643515e-01,6.545038514059042800e-01,4.007107253673625191e-02,4.779484567082648017e-02,1.729126175506926932e+00,-1.950202061685201160e+00
2.162500000000000255e-01,7.785000000000000853e+01,5.014714851443284882e-01,6.059497567114002781e-01,5.415143561994476551e-01,6.536922352616553189e-01,4.004287105511916689e-02,4.774247855025504084e-02,1.723770153866587052e+00,-1.945560754108057289e+00
2.166666666666666741e-01,7.800000000000000000e+01,5.022190381614287658e-01,6.051905076877228673e-01,5.422314872950070308e-01,6.528825463298489895e-01,4.001244913357826505e-02,4.769203864212612221e-02,1.718468152231196200e+00,-1.940951469319467604e+00
2.170833333333333504e-01,7.815000000000000568e+01,5.029665911785291543e-01,6.044312586640454565e-01,5.429464205687958289e-01,6.520747712337884305e-01,3.997982939026667459e-02,4.764351256974297399e-02,1.713220696211199323e+00,-1.936374369096719450e+00
2.175000000000000266e-01,7.830000000000001137e+01,5.037141441956294319e-01,6.036720096403680458e-01,5.436591788560729555e-01,6.512688965303551347e-01,3.994503466044352358e-02,4.759688688998708894e-02,1.708028302292470491e+00,-1.931829610494418148e+00
2.179166666666666752e-01,7.845000000000000284e+01,5.044616972127297094e-01,6.029127606166905240e-01,5.443697852053891451e-01,6.504649087119628303e-01,3.990808799265943563e-02,4.755214809527230635e-02,1.702891477783828655e+00,-1.927317345917625602e+00
2.183333333333333515e-01,7.860000000000000853e+01,5.052092502298300980e-01,6.021535115930130022e-01,5.450782628747539160e-01,6.496627942084788332e-01,3.986901264492381802e-02,4.750928261546583098e-02,1.697810720766348869e+00,-1.922837723195035098e+00
2.187500000000000278e-01,7.875000000000001421e+01,5.059568032469304866e-01,6.013942625693355915e-01,5.457846353277787665e-01,6.488625393891159776e-01,3.982783208084827997e-02,4.746827681978038616e-02,1.692786520044482046e+00,-1.918390885652192512e+00
2.191666666666666763e-01,7.890000000000000568e+01,5.067043562640307641e-01,6.006350135456581807e-01,5.464889262298032735e-01,6.480641305642935723e-01,3.978456996577250937e-02,4.742911701863539164e-02,1.687819355098975072e+00,-1.913976972184703307e+00
2.195833333333333526e-01,7.905000000000001137e+01,5.074519092811310417e-01,5.998757645219807699e-01,5.471911594440003190e-01,6.472675539874680473e-01,3.973925016286927736e-02,4.739178946548727733e-02,1.682909696041613223e+00,-1.909596117331435750e+00
2.200000000000000011e-01,7.920000000000000284e+01,5.081994622982314302e-01,5.991165154983033592e-01,5.478913590274632206e-01,6.464727958569327360e-01,3.969189672923179035e-02,4.735628035862937679e-02,1.678058003571774703e+00,-1.905248451347671512e+00
2.204166666666666774e-01,7.935000000000000853e+01,5.089470153153317078e-01,5.983572664746257264e-01,5.485895492272754304e-01,6.456798423175876822e-01,3.964253391194372256e-02,4.732257584296195585e-02,1.673264728934805712e+00,-1.900934100278195649e+00
2.208333333333333537e-01,7.950000000000001421e+01,5.096945683324320964e-01,5.975980174509483156e-01,5.492857544765620270e-01,6.448886794626790264e-01,3.959118614412993065e-02,4.729066201173071082e-02,1.668530313882230498e+00,-1.896653186030303306e+00
2.212500000000000022e-01,7.965000000000000568e+01,5.104421213495323739e-01,5.968387684272709048e-01,5.499799993905275519e-01,6.440992933355073058e-01,3.953787804099517800e-02,4.726052490823640095e-02,1.663855190633777958e+00,-1.892405826446691197e+00
2.216666666666666785e-01,7.980000000000001137e+01,5.111896743666327625e-01,5.960795194035934941e-01,5.506723087624757484e-01,6.433116699311060005e-01,3.948263439584298595e-02,4.723215052751250642e-02,1.659239781841253869e+00,-1.888192135378210956e+00
2.220833333333333548e-01,7.995000000000000284e+01,5.119372273837330400e-01,5.953202703799159723e-01,5.513627075598156457e-01,6.425257951978899928e-01,3.942548017608260569e-02,4.720552481797402056e-02,1.654684500554238324e+00,-1.884012222756484167e+00
2.225000000000000033e-01,8.009999999999999432e+01,5.126847804008333176e-01,5.945610213562385615e-01,5.520512209200546527e-01,6.417416550392732733e-01,3.936644051922133514e-02,4.718063368303471172e-02,1.650189750187627924e+00,-1.879866194666322210e+00
2.229166666666666796e-01,8.025000000000000000e+01,5.134323334179337062e-01,5.938017723325610397e-01,5.527378741467766643e-01,6.409592353152563371e-01,3.930554072884295813e-02,4.715746298269529735e-02,1.645755924491003830e+00,-1.875754153417962478e+00
2.233333333333333559e-01,8.040000000000000568e+01,5.141798864350340947e-01,5.930425233088836290e-01,5.534226927056097312e-01,6.401785218439844938e-01,3.924280627057563642e-02,4.713599853510086479e-02,1.641383407519862780e+00,-1.871676197619073223e+00
2.237500000000000044e-01,8.054999999999999716e+01,5.149274394521343723e-01,5.922832742852062182e-01,5.541057022201800741e-01,6.393995004032757556e-01,3.917826276804570185e-02,4.711622611806953742e-02,1.637072573608661319e+00,-1.867632422246520596e+00
2.241666666666666807e-01,8.070000000000000284e+01,5.156749924692346498e-01,5.915240252615286964e-01,5.547869284680576607e-01,6.386221567321179737e-01,3.911193599882301086e-02,4.709813147058927729e-02,1.632823787345725197e+00,-1.863622918717874999e+00
2.245833333333333570e-01,8.085000000000000853e+01,5.164225454863350384e-01,5.907647762378511747e-01,5.554663973766894580e-01,6.378464765321375518e-01,3.904385189035441961e-02,4.708170029428637715e-02,1.628637403549986873e+00,-1.859647774962628342e+00
2.250000000000000056e-01,8.100000000000000000e+01,5.171700985034353160e-01,5.900055272141737639e-01,5.561441350193245814e-01,6.370724454690384064e-01,3.897403651588926543e-02,4.706691825486464253e-02,1.624513767249571972e+00,-1.855707075493108205e+00
2.254166666666666818e-01,8.115000000000000568e+01,5.179176515205357045e-01,5.892462781904963531e-01,5.568201676109307829e-01,6.363000491740099518e-01,3.890251609039507841e-02,4.705377098351359866e-02,1.620453213662214509e+00,-1.851800901475065375e+00
2.258333333333333581e-01,8.130000000000001137e+01,5.186652045376359821e-01,5.884870291668188313e-01,5.574945215041029467e-01,6.355292732451081061e-01,3.882931696646696462e-02,4.704224407828927479e-02,1.616456068177529737e+00,-1.847929330797914771e+00
2.262500000000000067e-01,8.145000000000000284e+01,5.194127575547362596e-01,5.877277801431414206e-01,5.581672231849643673e-01,6.347601032486049899e-01,3.875446563022810764e-02,4.703232310546356931e-02,1.612522646341107979e+00,-1.844092438144608881e+00
2.266666666666666829e-01,8.160000000000000853e+01,5.201603105718366482e-01,5.869685311194638988e-01,5.588382992690628104e-01,6.339925247203108682e-01,3.867798869722616217e-02,4.702399360084696944e-02,1.608653253840453434e+00,-1.840290295061123960e+00
2.270833333333333592e-01,8.175000000000001421e+01,5.209078635889370368e-01,5.862092820957864880e-01,5.595077764972596901e-01,6.332265231668668948e-01,3.859991290832265332e-02,4.701724107108040673e-02,1.604848186492752404e+00,-1.836522970025543433e+00
2.275000000000000078e-01,8.190000000000000568e+01,5.216554166060373143e-01,5.854500330721090773e-01,5.601756817316150272e-01,6.324620840670085453e-01,3.852026512557771287e-02,4.701205099489946804e-02,1.601107730234473392e+00,-1.832790528516705653e+00
