motor_time_fraction,motor_angle_deg,source16_small,source16_large,mobile7_small,mobile7_large,source16_dsmall_dt,source16_dlarge_dt,mobile7_dsmall_dt,mobile7_dlarge_dt
6.631944444444444198e-01,2.387500000000000000e+02,2.688496521320003496e-01,6.535770807824951845e-02,1.953353475344618007e-01,1.276351269382676179e-01,-1.183870616841505408e+00,1.050066086378743657e+00,-1.914112125992216029e+00,1.843089079744869574e+00
6.635416666666666963e-01,2.388750000000000000e+02,2.684388198336807863e-01,6.572226103531643437e-02,1.946706376925375348e-01,1.282753932203498926e-01,-1.182528936401253228e+00,1.049763484646977219e+00,-1.914612684063272008e+00,1.844839513917321927e+00
6.638888888888888618e-01,2.390000000000000000e+02,2.680284476519146364e-01,6.608671364975467200e-02,1.940057580867984299e-01,1.289162618846469988e-01,-1.181220345494808699e+00,1.049488112838223186e+00,-1.915089965566975971e+00,1.846558801304418296e+00
6.642361111111111382e-01,2.391250000000000000e+02,2.676185240972800417e-01,6.645107537639886874e-02,1.933407167993854425e-01,1.295577221163036197e-01,-1.179944844122171155e+00,1.049239970952480450e+00,-1.915543970503329918e+00,1.848246941906160679e+00
6.645833333333333037e-01,2.392500000000000000e+02,2.672090376803559764e-01,6.681535567008306531e-02,1.926755219124405560e-01,1.301997631004630784e-01,-1.178702432283341262e+00,1.049019058989749897e+00,-1.915974698872332294e+00,1.849903935722547299e+00
6.649305555555555802e-01,2.393750000000000000e+02,2.667999769117206377e-01,6.717956398564201015e-02,1.920101815081046992e-01,1.308423740222699194e-01,-1.177493109978318575e+00,1.048825376950031307e+00,-1.916382150673982654e+00,1.851529782753579267e+00
6.652777777777778567e-01,2.395000000000000284e+02,2.663913303019526668e-01,6.754370977790993824e-02,1.913447036685194946e-01,1.314855440668679376e-01,-1.176316877207102651e+00,1.048658924833324235e+00,-1.916766325908282331e+00,1.853124482999256584e+00
6.656250000000000222e-01,2.396250000000000000e+02,2.659830863616306496e-01,6.790780250172115395e-02,1.906790964758264262e-01,1.321292624194010112e-01,-1.175173733969694601e+00,1.048519702639629125e+00,-1.917127224575230660e+00,1.854688036459578138e+00
6.659722222222222987e-01,2.397500000000000284e+02,2.655752336013331161e-01,6.827185161191014207e-02,1.900133680121669499e-01,1.327735182650130186e-01,-1.174063680266093534e+00,1.048407710368946422e+00,-1.917464846674828083e+00,1.856220443134545484e+00
6.663194444444444642e-01,2.398750000000000000e+02,2.651677605316387631e-01,6.863586656331101266e-02,1.893475263596828273e-01,1.334183007888478656e-01,-1.172986716096300341e+00,1.048322948021275236e+00,-1.917779192207073047e+00,1.857721703024156845e+00
6.666666666666667407e-01,2.400000000000000284e+02,2.647606556631257879e-01,6.899985681075856969e-02,1.886815796005148205e-01,1.340635991760499302e-01,-1.171942841460313911e+00,1.048265415596616013e+00,-1.918070261171967328e+00,1.859191816128413555e+00
6.670138888888889062e-01,2.401250000000000000e+02,2.643539075063731092e-01,6.936383180908674284e-02,1.880155358168050517e-01,1.347094026117627019e-01,-1.170932056358135132e+00,1.048235113094968751e+00,-1.918338053569511148e+00,1.860630782447314946e+00
6.673611111111111827e-01,2.402500000000000284e+02,2.639475045719588686e-01,6.972780101313033607e-02,1.873494030906943941e-01,1.353557002811307253e-01,-1.169954360789763559e+00,1.048232040516333452e+00,-1.918582569399702731e+00,1.862038601980861685e+00
6.677083333333333481e-01,2.403750000000000000e+02,2.635414353704619850e-01,7.009177387772340395e-02,1.866831895043247758e-01,1.360024813692974066e-01,-1.169009754755199193e+00,1.048256197860709671e+00,-1.918803808662543187e+00,1.863415274729052884e+00
6.680555555555556246e-01,2.405000000000000284e+02,2.631356884124606554e-01,7.045575985770059779e-02,1.860169031398370421e-01,1.366497350614071238e-01,-1.168098238254442256e+00,1.048307585128098296e+00,-1.919001771358031849e+00,1.864760800691889653e+00
6.684027777777777901e-01,2.406250000000000000e+02,2.627302522085335768e-01,7.081976840789612482e-02,1.853505520793730932e-01,1.372974505426037828e-01,-1.167219811287492304e+00,1.048386202318498883e+00,-1.919176457486170273e+00,1.866075179869371548e+00
6.687500000000000666e-01,2.407500000000000284e+02,2.623251152692592791e-01,7.118380898314448368e-02,1.846841444050741632e-01,1.379456169980312619e-01,-1.166374473854350002e+00,1.048492049431910988e+00,-1.919327867046956682e+00,1.867358412261497902e+00
6.690972222222222321e-01,2.408750000000000000e+02,2.619202661052165149e-01,7.154789103827974284e-02,1.840176881990820967e-01,1.385942236128332727e-01,-1.165562225955015130e+00,1.048625126468334834e+00,-1.919456000040391519e+00,1.868610497868269604e+00
6.694444444444445086e-01,2.410000000000000284e+02,2.615156932269834256e-01,7.191202402813665073e-02,1.833511915435377948e-01,1.392432595721543043e-01,-1.164783067589487020e+00,1.048785433427771085e+00,-1.919560856466475895e+00,1.869831436689686210e+00
6.697916666666666741e-01,2.411250000000000000e+02,2.611113851451389301e-01,7.227621740754928970e-02,1.826846625205831853e-01,1.398927140611379294e-01,-1.164036998757766783e+00,1.048972970310218633e+00,-1.919642436325208257e+00,1.871021228725746832e+00
6.701388888888889506e-01,2.412500000000000284e+02,2.607073303702612255e-01,7.264048063135238043e-02,1.820181092123591415e-01,1.405425762649284149e-01,-1.163324019459853753e+00,1.049187737115678587e+00,-1.919700739616590157e+00,1.872179873976453246e+00
6.704861111111111160e-01,2.413750000000000000e+02,2.603035174129290086e-01,7.300482315438007463e-02,1.813515397010075358e-01,1.411928353686697779e-01,-1.162644129695747930e+00,1.049429733844150503e+00,-1.919735766340619598e+00,1.873307372441805230e+00
6.708333333333333925e-01,2.415000000000000284e+02,2.598999347837208096e-01,7.336925443146680159e-02,1.806849620686696301e-01,1.418434805575056745e-01,-1.161997329465448869e+00,1.049698960495633937e+00,-1.919747516497298800e+00,1.874403724121801451e+00
6.711805555555555580e-01,2.416250000000000000e+02,2.594965709932153253e-01,7.373378391744683791e-02,1.800183843974871856e-01,1.424945010165800108e-01,-1.161383618768958126e+00,1.049995417070129333e+00,-1.919735990086626209e+00,1.875468929016442354e+00
6.715277777777778345e-01,2.417500000000000284e+02,2.590934145519908083e-01,7.409842106715472387e-02,1.793518147696011311e-01,1.431458859310372200e-01,-1.160802997606274145e+00,1.050319103567636914e+00,-1.919701187108602047e+00,1.876502987125728605e+00
6.718750000000000000e-01,2.418750000000000000e+02,2.586904539706261219e-01,7.446317533542463896e-02,1.786852612671534501e-01,1.437976244860207919e-01,-1.160255465977397593e+00,1.050670019988156234e+00,-1.919643107563226980e+00,1.877505898449659316e+00
6.722222222222222765e-01,2.420000000000000284e+02,2.582876777596994078e-01,7.482805617709122059e-02,1.780187319722850159e-01,1.444497058666752154e-01,-1.159741023882328248e+00,1.051048166331687517e+00,-1.919561751450501008e+00,1.878477662988235597e+00
6.725694444444444420e-01,2.421250000000000000e+02,2.578850744297895847e-01,7.519307304698859273e-02,1.773522349671378395e-01,1.451021192581438968e-01,-1.159259671321066332e+00,1.051453542598230317e+00,-1.919457118770423465e+00,1.879418280741456782e+00
6.729166666666667185e-01,2.422500000000000284e+02,2.574826324914749054e-01,7.555823539995143445e-02,1.766857783338527665e-01,1.457548538455713250e-01,-1.158811408293611622e+00,1.051886148787785524e+00,-1.919329209522993906e+00,1.880327751709322648e+00
6.732638888888888840e-01,2.423750000000000000e+02,2.570803404553340110e-01,7.592355269081389746e-02,1.760193701545716138e-01,1.464078988141013227e-01,-1.158396234799964342e+00,1.052345984900352249e+00,-1.919178023708213665e+00,1.881206075891833640e+00
6.736111111111111605e-01,2.425000000000000284e+02,2.566781868319454318e-01,7.628903437441046653e-02,1.753530185114356710e-01,1.470612433488777127e-01,-1.158014150840124268e+00,1.052833050935931380e+00,-1.919003561326082519e+00,1.882053253288989536e+00
6.739583333333333259e-01,2.426250000000000000e+02,2.562761601318879201e-01,7.665468990557530726e-02,1.746867314865868104e-01,1.477148766350443454e-01,-1.157665156414091401e+00,1.053347346894521808e+00,-1.918805822376598691e+00,1.882869283900790558e+00
6.743055555555556024e-01,2.427500000000000284e+02,2.558742488657396175e-01,7.702052873914309872e-02,1.740205171621659053e-01,1.483687878577456265e-01,-1.157349251521865741e+00,1.053888872776124641e+00,-1.918584806859764846e+00,1.883654167727236706e+00
6.746527777777777679e-01,2.428750000000000000e+02,2.554724415440794982e-01,7.738656032994792322e-02,1.733543836203147448e-01,1.490229662021250456e-01,-1.157066436163448175e+00,1.054457628580738771e+00,-1.918340514775579431e+00,1.884407904768327091e+00
6.750000000000000444e-01,2.430000000000000284e+02,2.550707266774857040e-01,7.775279413282441821e-02,1.726883389431744797e-01,1.496774008533270639e-01,-1.156816710338836929e+00,1.055053614308365528e+00,-1.918072946124042444e+00,1.885130495024063269e+00
6.753472222222222099e-01,2.431250000000000000e+02,2.546690927765369872e-01,7.811923960260694355e-02,1.720223912128866772e-01,1.503320809964955040e-01,-1.156600074048033333e+00,1.055676829959003804e+00,-1.917782100905154330e+00,1.885821938494444350e+00
6.756944444444444864e-01,2.432500000000000284e+02,2.542675283518117668e-01,7.848590619412974811e-02,1.713565485115928488e-01,1.509869958167741888e-01,-1.156416527291037166e+00,1.056327275532654042e+00,-1.917467979118914201e+00,1.886482235179470113e+00
6.760416666666666519e-01,2.433750000000000000e+02,2.538660219138888507e-01,7.885280336222715014e-02,1.706908189214346172e-01,1.516421344993069409e-01,-1.156266070067848428e+00,1.057004951029316242e+00,-1.917130580765324499e+00,1.887111385079140335e+00
6.763888888888889284e-01,2.435000000000000000e+02,2.534645619733464361e-01,7.921994056173374543e-02,1.700252105245530498e-01,1.522974862292381937e-01,-1.156148702378466897e+00,1.057709856448989960e+00,-1.916769905844382338e+00,1.887709388193456128e+00
6.767361111111110938e-01,2.436250000000000000e+02,2.530631370407633307e-01,7.958732724748368570e-02,1.693597314030899637e-01,1.529530401917114091e-01,-1.156064424222892573e+00,1.058441991791675640e+00,-1.916385954356088828e+00,1.888276244522416825e+00
6.770833333333333703e-01,2.437500000000000000e+02,2.526617356267178427e-01,7.995497287431163613e-02,1.686943896391863151e-01,1.536087855718711315e-01,-1.156013235601125677e+00,1.059201357057373727e+00,-1.915978726300443746e+00,1.888811954066022647e+00
6.774305555555555358e-01,2.438750000000000000e+02,2.522603462417887799e-01,8.032288689705160967e-02,1.680291933149841432e-01,1.542647115548606840e-01,-1.155995136513165988e+00,1.059987952246083553e+00,-1.915548221677448426e+00,1.889316516824272707e+00
6.777777777777778123e-01,2.440000000000000000e+02,2.518589573965543948e-01,8.069107877053832700e-02,1.673641505126241547e-01,1.549208073258247498e-01,-1.156010126959013506e+00,1.060801777357805120e+00,-1.915094440487101091e+00,1.889789932797168337e+00
6.781249999999999778e-01,2.441250000000000000e+02,2.514575576015933289e-01,8.105955794960609251e-02,1.666992693142483606e-01,1.555770620699069018e-01,-1.156058206938668675e+00,1.061642832392538871e+00,-1.914617382729402406e+00,1.890232201984709537e+00
6.784722222222222543e-01,2.442500000000000000e+02,2.510561353674841678e-01,8.142833388908918280e-02,1.660345578019979673e-01,1.562334649722511848e-01,-1.156139376452130829e+00,1.062511117350284362e+00,-1.914117048404352595e+00,1.890643324386894530e+00
6.788194444444444198e-01,2.443750000000000000e+02,2.506546792048055528e-01,8.179741604382188835e-02,1.653700240580147918e-01,1.568900052180013105e-01,-1.156253635499400412e+00,1.063406632231041149e+00,-1.913593437511951434e+00,1.891023300003724872e+00
6.791666666666666963e-01,2.445000000000000000e+02,2.502531776241358474e-01,8.216681386863881886e-02,1.647056761644397072e-01,1.575466719923017400e-01,-1.156400984080477645e+00,1.064329377034810786e+00,-1.913046550052198702e+00,1.891372128835200561e+00
6.795138888888888618e-01,2.446250000000000000e+02,2.498516191360536931e-01,8.253653681837412603e-02,1.640415222034146969e-01,1.582034544802958520e-01,-1.156581422195361641e+00,1.065279351761591720e+00,-1.912476386025094843e+00,1.891689810881320710e+00
6.798611111111111382e-01,2.447500000000000000e+02,2.494499922511374534e-01,8.290659434786241955e-02,1.633775702570806065e-01,1.588603418671283019e-01,-1.156794949844053066e+00,1.066256556411384615e+00,-1.911882945430640524e+00,1.891976346142086207e+00
6.802083333333334147e-01,2.448750000000000284e+02,2.490482854799658252e-01,8.327699591193804540e-02,1.627138284075792252e-01,1.595173233379427180e-01,-1.157041567026552142e+00,1.067260990984189917e+00,-1.911266228268833745e+00,1.892231734617496386e+00
6.805555555555555802e-01,2.450000000000000000e+02,2.486464873331173109e-01,8.364775096543521082e-02,1.620503047370519534e-01,1.601743880778830897e-01,-1.157321273742858203e+00,1.068292655480006959e+00,-1.910626234539675838e+00,1.892455976307551690e+00
6.809027777777778567e-01,2.451250000000000284e+02,2.482445863211704962e-01,8.401886896318846998e-02,1.613870073276402750e-01,1.608315252720933786e-01,-1.157634069992971693e+00,1.069351549898835518e+00,-1.909962964243166805e+00,1.892649071212251899e+00
6.812500000000000222e-01,2.452500000000000000e+02,2.478425709547039946e-01,8.439035936003201621e-02,1.607239442614859237e-01,1.614887241057172962e-01,-1.157979955776892167e+00,1.070437674240675818e+00,-1.909276417379307311e+00,1.892811019331597011e+00
6.815972222222222987e-01,2.453750000000000284e+02,2.474404297442960865e-01,8.476223161080038981e-02,1.600611236207296895e-01,1.621459737638993315e-01,-1.158358931094620514e+00,1.071551028505528746e+00,-1.908566593948095358e+00,1.892941820665587027e+00
6.819444444444444642e-01,2.455000000000000000e+02,2.470381512005256075e-01,8.513449517032779801e-02,1.593985534875135834e-01,1.628032634317829186e-01,-1.158770995946155624e+00,1.072691612693392971e+00,-1.907833493949533166e+00,1.893041475214222169e+00
6.822916666666667407e-01,2.456250000000000284e+02,2.466357238339708380e-01,8.550715949344887823e-02,1.587362419439786454e-01,1.634605822945126297e-01,-1.159216150331498385e+00,1.073859426804269601e+00,-1.907077117383618736e+00,1.893109982977502215e+00
6.826388888888889062e-01,2.457500000000000000e+02,2.462331361552105302e-01,8.588023403499769892e-02,1.580741970722666923e-01,1.641179195372318989e-01,-1.159694394250648131e+00,1.075054470838157306e+00,-1.906297464250353402e+00,1.893147343955427608e+00
6.829861111111111827e-01,2.458750000000000284e+02,2.458303766748228258e-01,8.625372824980920283e-02,1.574124269545184029e-01,1.647752643450854648e-01,-1.160205727703605971e+00,1.076276744795057860e+00,-1.905494534549736052e+00,1.893153558147996796e+00
6.833333333333333481e-01,2.460000000000000000e+02,2.454274339033868657e-01,8.662765159271694493e-02,1.567509396728763160e-01,1.654326059032161789e-01,-1.160750150690370130e+00,1.077526248674969711e+00,-1.904668328281768019e+00,1.893128625555212441e+00
6.836805555555556246e-01,2.461250000000000284e+02,2.450242963514807082e-01,8.700201351855599285e-02,1.560897433094810827e-01,1.660899333967689462e-01,-1.161327663210942163e+00,1.078802982477893746e+00,-1.903818845446449526e+00,1.893072546177071880e+00
6.840277777777777901e-01,2.462500000000000000e+02,2.446209525296832998e-01,8.737682348216024852e-02,1.554288459464746308e-01,1.667472360108870344e-01,-1.161938265265321402e+00,1.080106946203829299e+00,-1.902946086043778573e+00,1.892985320013576889e+00
6.843750000000000666e-01,2.463750000000000284e+02,2.442173909485726990e-01,8.775209093836448815e-02,1.547682556659978892e-01,1.674045029307151822e-01,-1.162581956853508292e+00,1.081438139852777258e+00,-1.902050050073756271e+00,1.892866947064727023e+00
6.847222222222222321e-01,2.465000000000000000e+02,2.438136001187278801e-01,8.812782534200275242e-02,1.541079805501928413e-01,1.680617233413965739e-01,-1.163258737975501722e+00,1.082796563424736513e+00,-1.901130737536383064e+00,1.892717427330521396e+00
6.850694444444445086e-01,2.466250000000000284e+02,2.434095685507270401e-01,8.850403614790974816e-02,1.534480286812003880e-01,1.687188864280758926e-01,-1.163968608631302804e+00,1.084182216919708175e+00,-1.900188148431658952e+00,1.892536760810961560e+00
6.854166666666666741e-01,2.467500000000000000e+02,2.430052847551488759e-01,8.888073281091965483e-02,1.527884081411622907e-01,1.693759813758968225e-01,-1.164711568820911314e+00,1.085595100337691798e+00,-1.899222282759582603e+00,1.892324947506045962e+00
