motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,beta_cdf_small,beta_cdf_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,beta_cdf_dsmall_dt,beta_cdf_dlarge_dt
1.895833333333333537e-01,6.825000000000001421e+01,5.295271089820370314e-01,6.260287796962696882e-01,5.902977848366275371e-01,7.799863170673669854e-01,2.429987722001812234e+00,-1.864944078084956880e+00,2.216060394824453716e+00,-2.032140353052724446e+00
1.899305555555555747e-01,6.837500000000000000e+01,5.303700245117551892e-01,6.253816412789084955e-01,5.910671514237851865e-01,7.792803460889639044e-01,2.425183892477102976e+00,-1.862573052503079696e+00,2.215490333150482272e+00,-2.034251488122605256e+00
1.902777777777777957e-01,6.850000000000000000e+01,5.312112492985490153e-01,6.247353262941239826e-01,5.918363192248905502e-01,7.785736431134184787e-01,2.420249042754902380e+00,-1.860201106442719743e+00,2.214915387164403615e+00,-2.036356656572007928e+00
1.906250000000000167e-01,6.862500000000000000e+01,5.320507378492939088e-01,6.240898350615265988e-01,5.926052865440041284e-01,7.778662102124973554e-01,2.415183172835210890e+00,-1.857828239903876577e+00,2.214335556881691147e+00,-2.038455858261581266e+00
1.909722222222222376e-01,6.875000000000000000e+01,5.328884446708656020e-01,6.234451679007273484e-01,5.933740516851924163e-01,7.771580494580165865e-01,2.409986282718028949e+00,-1.855454452886551531e+00,2.213750842317951051e+00,-2.040549093052613117e+00
1.913194444444444586e-01,6.887500000000000000e+01,5.337243242701399382e-01,6.228013251313372356e-01,5.941426129525273492e-01,7.764491629218399638e-01,2.404658372403359667e+00,-1.853079745390746158e+00,2.213161243488932506e+00,-2.042636360807025930e+00
1.916666666666666796e-01,6.900000000000000000e+01,5.345583311539932048e-01,6.221583070729654885e-01,5.949109686500866356e-01,7.757395526758791293e-01,2.399199441891197715e+00,-1.850704117416455574e+00,2.212566760410521471e+00,-2.044717661387371432e+00
1.920138888888889006e-01,6.912500000000000000e+01,5.353904198293009120e-01,6.215161140452234445e-01,5.956791170819519809e-01,7.750292207920931320e-01,2.393609491181544868e+00,-1.848327568963683776e+00,2.211967393098741130e+00,-2.046792994656830178e+00
1.923611111111111216e-01,6.925000000000000000e+01,5.362205448029392363e-01,6.208747463677217748e-01,5.964470565522130840e-01,7.743181693424887602e-01,2.387888520274402904e+00,-1.845950100032428765e+00,2.211363141569756774e+00,-2.048862360479209777e+00
1.927083333333333426e-01,6.937500000000000000e+01,5.370486605817830217e-01,6.202342043600712618e-01,5.972147853649631966e-01,7.736064003991194316e-01,2.382036529169774486e+00,-1.843571710622692761e+00,2.210754005839869585e+00,-2.050925758718940894e+00
1.930555555555555636e-01,6.950000000000000000e+01,5.378747216727097769e-01,6.195944883418817994e-01,5.979823018243027866e-01,7.728939160340864145e-01,2.376053517867650733e+00,-1.841192400734473100e+00,2.210139985925521522e+00,-2.052983189241073703e+00
1.934027777777777846e-01,6.962500000000000000e+01,5.386986825825945679e-01,6.189555986327645032e-01,5.987496042343365410e-01,7.721807183195367186e-01,2.369939486368038306e+00,-1.838812170367771115e+00,2.209521081843294876e+00,-2.055034651911277432e+00
1.937500000000000056e-01,6.975000000000000000e+01,5.395204978183131272e-01,6.183175355523298222e-01,5.995166908991763632e-01,7.714668093276647598e-01,2.363694434670934541e+00,-1.836431019522587249e+00,2.208897293609909163e+00,-2.057080146595835934e+00
1.940972222222222265e-01,6.987500000000000000e+01,5.403401218867408540e-01,6.176802994201884278e-01,6.002835601229390416e-01,7.707521911307108065e-01,2.357318362776345655e+00,-1.834048948198921503e+00,2.208268621242226448e+00,-2.059119673161645014e+00
1.944444444444444475e-01,7.000000000000000000e+01,5.411575092947548127e-01,6.170438905559507692e-01,6.010502102097479149e-01,7.700368658009613121e-01,2.350811270684261878e+00,-1.831665956396772543e+00,2.207635064757246468e+00,-2.061153231476212877e+00
1.947916666666666685e-01,7.012500000000000000e+01,5.419726145492304026e-01,6.164083092792274066e-01,6.018166394637309846e-01,7.693208354107483604e-01,2.344173158394687206e+00,-1.829282044116141037e+00,2.206996624172111510e+00,-2.063180821407653909e+00
1.951388888888888895e-01,7.025000000000000000e+01,5.427853921570436890e-01,6.157735559096291222e-01,6.025828461890241350e-01,7.686041020324506645e-01,2.337404025907619864e+00,-1.826897211357027206e+00,2.206353299504101528e+00,-2.065202442824687346e+00
1.954861111111111105e-01,7.037500000000000000e+01,5.435957966250691831e-01,6.151396307667666985e-01,6.033488286897679131e-01,7.678866677384912354e-01,2.330503873223070066e+00,-1.824511458119433271e+00,2.205705090770639920e+00,-2.067218095596634608e+00
1.958333333333333315e-01,7.050000000000000000e+01,5.444037824601848374e-01,6.145065341702499184e-01,6.041145852701094165e-01,7.671685346013390472e-01,2.323472700341022712e+00,-1.822124784403354569e+00,2.205051997989287305e+00,-2.069227779593419303e+00
1.961805555555555525e-01,7.062500000000000000e+01,5.452093041692651632e-01,6.138742664396898974e-01,6.048801142342017378e-01,7.664497046935079272e-01,2.316310507261486684e+00,-1.819737190208793542e+00,2.204394021177749963e+00,-2.071231494685561003e+00
1.965277777777777735e-01,7.075000000000000000e+01,5.460123162591863366e-01,6.132428278946971956e-01,6.056454138862038539e-01,7.657301800875566666e-01,2.309017293984461539e+00,-1.817348675535750635e+00,2.203731160353871399e+00,-2.073229240744174806e+00
1.968749999999999944e-01,7.087500000000000000e+01,5.468127732368237570e-01,6.126122188548824843e-01,6.064104825302812918e-01,7.650099628560886877e-01,2.301593060509951272e+00,-1.814959240384225847e+00,2.203063415535639447e+00,-2.075221017640968224e+00
1.972222222222222432e-01,7.100000000000001421e+01,5.476106296090542669e-01,6.119824396398563238e-01,6.071753184706063511e-01,7.642890550717513776e-01,2.294037806837945670e+00,-1.812568884754217624e+00,2.202390786741180051e+00,-2.077206825248239852e+00
1.975694444444444642e-01,7.112500000000000000e+01,5.484058398827533765e-01,6.113534905692289412e-01,6.079399200113566604e-01,7.635674588072375313e-01,2.286351532968449174e+00,-1.810177608645727299e+00,2.201713273988764819e+00,-2.079186663438874039e+00
1.979166666666666852e-01,7.125000000000000000e+01,5.491983585647968180e-01,6.107253719626111188e-01,6.087042854567163985e-01,7.628451761352826876e-01,2.278534238901462228e+00,-1.807785412058754426e+00,2.201030877296804800e+00,-2.081160532086344439e+00
1.982638888888889062e-01,7.137500000000000000e+01,5.499881401620604349e-01,6.100980841396137500e-01,6.094684131108771830e-01,7.621222091286671274e-01,2.270585924636984831e+00,-1.805392294993299229e+00,2.200343596683855818e+00,-2.083128431064703801e+00
1.986111111111111271e-01,7.150000000000000000e+01,5.507751391814196262e-01,6.094716274198475059e-01,6.102323012780361822e-01,7.613985598602139859e-01,2.262506590175024535e+00,-1.802998257449363484e+00,2.199651432168612253e+00,-2.085090360248587960e+00
1.989583333333333481e-01,7.162500000000000000e+01,5.515593101297512346e-01,6.088460021229221697e-01,6.109959482623968929e-01,7.606742304027906965e-01,2.254296235515567126e+00,-1.800603299426943638e+00,2.198954383769913701e+00,-2.087046319513212733e+00
1.993055555555555691e-01,7.175000000000000000e+01,5.523406075139308813e-01,6.082212085684485237e-01,6.117593523681698064e-01,7.599492228293071028e-01,2.245954860658619268e+00,-1.798207420926039912e+00,2.198252451506744087e+00,-2.088996308734365481e+00
1.996527777777777901e-01,7.187500000000000000e+01,5.531189858408338544e-01,6.075972470760382382e-01,6.125225118995720752e-01,7.592235392127165694e-01,2.237482465604184956e+00,-1.795810621946657415e+00,2.197545635398226782e+00,-2.090940327788410880e+00
2.000000000000000111e-01,7.200000000000000000e+01,5.538943996173367745e-01,6.069741179653005414e-01,6.132854251608275131e-01,7.584971816260155375e-01,2.228879050352256641e+00,-1.793412902488790373e+00,2.196833935463631260e+00,-2.092878376552283815e+00
2.003472222222222321e-01,7.212500000000000000e+01,5.546668033503151518e-01,6.063518215558465485e-01,6.140480904561663733e-01,7.577701521422420816e-01,2.220144614902838320e+00,-1.791014262552441005e+00,2.196117351722370437e+00,-2.094810454903489827e+00
2.006944444444444531e-01,7.225000000000000000e+01,5.554361515466448296e-01,6.057303581672869308e-01,6.148105060898260144e-01,7.570424528344776860e-01,2.211279159255929994e+00,-1.788614702137609092e+00,2.195395884193998892e+00,-2.096736562720101116e+00
2.010416666666666741e-01,7.237500000000000000e+01,5.562023987132017622e-01,6.051097281192321375e-01,6.155726703660502341e-01,7.563140857758456903e-01,2.202282683411530773e+00,-1.786214221244295075e+00,2.194669532898216868e+00,-2.098656699880751653e+00
2.013888888888888951e-01,7.250000000000000000e+01,5.569654993568613488e-01,6.044899317312932840e-01,6.163345815890900470e-01,7.555850530395114006e-01,2.193155187369645098e+00,-1.783812819872500510e+00,2.193938297854869379e+00,-2.100570866264642955e+00
2.017361111111111160e-01,7.262500000000000000e+01,5.577254079845002099e-01,6.038709693230801534e-01,6.170962380632032396e-01,7.548553566986823116e-01,2.183896671130265865e+00,-1.781410498022221622e+00,2.193202179083943548e+00,-2.102479061751532541e+00
2.020833333333333370e-01,7.275000000000000000e+01,5.584820791029939668e-01,6.032528412142035279e-01,6.178576380926541489e-01,7.541249988266073290e-01,2.174507134693395738e+00,-1.779007255693460188e+00,2.192461176605574824e+00,-2.104381286221738812e+00
2.024305555555555580e-01,7.287500000000000000e+01,5.592354672192177967e-01,6.026355477242743008e-01,6.186187799817155497e-01,7.533939814965765480e-01,2.164986578059043154e+00,-1.776603092886217317e+00,2.191715290440039876e+00,-2.106277539556134837e+00
2.027777777777777790e-01,7.300000000000000000e+01,5.599855268400487640e-01,6.020190891729028104e-01,6.193796620346651016e-01,7.526623067819218083e-01,2.155335001227193459e+00,-1.774198009600491011e+00,2.190964520607761923e+00,-2.108167821636148354e+00
2.031250000000000000e-01,7.312500000000000000e+01,5.607322124723621570e-01,6.014034658796996169e-01,6.201402825557896792e-01,7.519299767560156944e-01,2.145552404197852869e+00,-1.771792005836282602e+00,2.190208867129311177e+00,-2.110052132343759101e+00
2.034722222222222210e-01,7.325000000000000000e+01,5.614754786230339301e-01,6.007886781642753915e-01,6.209006398493817080e-01,7.511969934922723136e-01,2.135638786971021830e+00,-1.769385081593591647e+00,2.189448330025400846e+00,-2.111930471561494382e+00
2.038194444444444420e-01,7.337500000000000000e+01,5.622152797989398154e-01,6.001747263462406945e-01,6.216607322197420515e-01,7.504633590641451857e-01,2.125594149546700784e+00,-1.766977236872418588e+00,2.188682909316892466e+00,-2.113802839172432169e+00
2.041666666666666630e-01,7.350000000000000000e+01,5.629515705069551013e-01,5.995616107452065302e-01,6.224205579711779013e-01,7.497290755451295752e-01,2.115418491924898170e+00,-1.764568471672763872e+00,2.187912605024790569e+00,-2.115669235060192666e+00
2.045138888888888840e-01,7.362500000000000000e+01,5.636843052539571852e-01,5.989493316807826817e-01,6.231801154080042204e-01,7.489941450087606034e-01,2.105111814105592227e+00,-1.762158785994625720e+00,2.187137417170249787e+00,-2.117529659108940532e+00
2.048611111111111327e-01,7.375000000000001421e+01,5.644134385468209114e-01,5.983378894725802644e-01,6.239394028345434107e-01,7.482585695286135818e-01,2.094674116088800719e+00,-1.759748179838005466e+00,2.186357345774568195e+00,-2.119384111203382659e+00
2.052083333333333537e-01,7.387500000000001421e+01,5.651389248924221231e-01,5.977272844402097274e-01,6.246984185551256452e-01,7.475223511783033459e-01,2.084105397874518317e+00,-1.757336653202902443e+00,2.185572390859193526e+00,-2.121232591228763731e+00
2.055555555555555747e-01,7.400000000000000000e+01,5.658607187976366637e-01,5.971175169032819641e-01,6.254571608740872035e-01,7.467854920314851430e-01,2.073405659462750794e+00,-1.754924206089319538e+00,2.184782552445717396e+00,-2.123075099070866667e+00
2.059027777777777957e-01,7.412500000000000000e+01,5.665787747693410425e-01,5.965085871814069796e-01,6.262156280957735799e-01,7.460479941618531896e-01,2.062574900853487936e+00,-1.752510838497251866e+00,2.183987830555881526e+00,-2.124911634616009515e+00
2.062500000000000167e-01,7.425000000000000000e+01,5.672930473144105479e-01,5.959004955941956672e-01,6.269738185245365969e-01,7.453098596431417810e-01,2.051613122046735072e+00,-1.750096550426701869e+00,2.183188225211575517e+00,-2.126742197751041008e+00
2.065972222222222376e-01,7.437500000000000000e+01,5.680034909397211340e-01,5.952932424612585871e-01,6.277317304647359597e-01,7.445710905491238485e-01,2.040520323042491757e+00,-1.747681341877669547e+00,2.182383736434834187e+00,-2.128566788363346340e+00
2.069444444444444586e-01,7.450000000000000000e+01,5.687100601521482002e-01,5.946868281022064107e-01,6.284893622207399222e-01,7.438316889536111809e-01,2.029296503840767318e+00,-1.745265212850156011e+00,2.181574364247842013e+00,-2.130385406340832066e+00
2.072916666666666796e-01,7.462500000000000000e+01,5.694127094585688109e-01,5.940812528366495870e-01,6.292467120969236216e-01,7.430916569304550912e-01,2.017941664441543548e+00,-1.742848163344159040e+00,2.180760108672931352e+00,-2.132198051571939423e+00
2.076388888888889006e-01,7.475000000000000000e+01,5.701113933658581434e-01,5.934765169841984545e-01,6.300037783976696337e-01,7.423509965535446398e-01,2.006455804844829771e+00,-1.740430193359679301e+00,2.179940969732585110e+00,-2.134004723945631010e+00
2.079861111111111216e-01,7.487500000000000000e+01,5.708060663808920410e-01,5.928726208644641282e-01,6.307605594273696381e-01,7.416097098968084111e-01,1.994838925050625766e+00,-1.738011302896717458e+00,2.179116947449432296e+00,-2.135805423351393895e+00
2.083333333333333426e-01,7.500000000000000000e+01,5.714966830105460138e-01,5.922695647970575017e-01,6.315170534904215316e-01,7.408677990342125153e-01,1.983091025058941526e+00,-1.735591491955275734e+00,2.178288041846252909e+00,-2.137600149679234729e+00
2.086805555555555636e-01,7.512500000000000000e+01,5.721831977616967935e-01,5.916673491015878028e-01,6.322732588912328699e-01,7.401252660397612537e-01,1.971212104869756621e+00,-1.733170760535347910e+00,2.177454252945977053e+00,-2.139388902819683747e+00
2.090277777777777846e-01,7.525000000000000000e+01,5.728655651412200012e-01,5.910659740976665910e-01,6.330291739342182034e-01,7.393821129874971199e-01,1.959202164483081932e+00,-1.730749108636939093e+00,2.176615580771682712e+00,-2.141171682663783216e+00
2.093750000000000056e-01,7.537500000000000000e+01,5.735437396559912582e-01,5.904654401049043155e-01,6.337847969238000756e-01,7.386383419515001325e-01,1.947061203898916792e+00,-1.728326536260047508e+00,2.175772025346597527e+00,-2.142948489103094545e+00
2.097222222222222265e-01,7.550000000000000000e+01,5.742176758128860747e-01,5.898657474429119807e-01,6.345401261644092461e-01,7.378939550058876140e-01,1.934789223117266310e+00,-1.725903043404676040e+00,2.174923586694102795e+00,-2.144719322029693398e+00
2.100694444444444475e-01,7.562500000000000000e+01,5.748873281187810713e-01,5.892668964312993696e-01,6.352951599604852451e-01,7.371489542248149673e-01,1.922386222138120715e+00,-1.723478630070819806e+00,2.174070264837726363e+00,-2.146484181336166142e+00
2.104166666666666685e-01,7.575000000000000000e+01,5.755526510805519802e-01,5.886688873896773755e-01,6.360498966164747081e-01,7.364033416824745659e-01,1.909852200961484892e+00,-1.721053296258481247e+00,2.173212059801149731e+00,-2.148243066915608068e+00
2.107638888888888895e-01,7.587500000000000000e+01,5.762135992050743116e-01,5.880717206376566697e-01,6.368043344368337078e-01,7.356571194530951985e-01,1.897187159587358618e+00,-1.718627041967660141e+00,2.172348971608203616e+00,-2.149995978661625617e+00
2.111111111111111105e-01,7.600000000000000000e+01,5.768701269992237979e-01,5.874753964948481455e-01,6.375584717260251999e-01,7.349102896109431793e-01,1.884391098015747446e+00,-1.716199867198359152e+00,2.171481000282871499e+00,-2.151742916468331046e+00
2.114583333333333315e-01,7.612500000000000000e+01,5.775221889698771705e-01,5.868799152808615860e-01,6.383123067885222435e-01,7.341628542303213489e-01,1.871464016246641160e+00,-1.713771771950573397e+00,2.170608145849288295e+00,-2.153483880230337100e+00
2.118055555555555525e-01,7.625000000000000000e+01,5.781697396239094955e-01,5.862852773153079955e-01,6.390658379288044477e-01,7.334148153855689634e-01,1.858405914280043758e+00,-1.711342756224305761e+00,2.169730408331741689e+00,-2.155218869842766782e+00
2.121527777777777735e-01,7.637500000000000000e+01,5.788127334681970604e-01,5.856914829177981563e-01,6.398190634513614139e-01,7.326661751510619158e-01,1.845216792115956794e+00,-1.708912820019554912e+00,2.168847787754668577e+00,-2.156947885201238257e+00
